Date start: local (see time zone entry) // Date de début : locale (voir l'entrée du fuseau horaire),Time start: local (see time zone entry) // Heure de début : locale (voir l'entrée du fuseau horaire),Date end: local (see time zone entry) // Date de fin : locale (voir l'entrée du fuseau horaire),Time end: local (see time zone entry) // Heure de fin : locale (voir l'entrée du fuseau horaire),Time zone: local // Fuseau horaire: local,Trip identification // Identifiant du déplacement,Latitude: decimal degrees // Latitude : degrés décimaux,Longitude: decimal degrees // Longitude : Degrés décimaux,VOC_ppbv/VOC_ppbv
02/09/2015,9:15:18,02/09/2015,11:15:19,EDT,Drive_01,43.81341,-79.48316,0.212371
02/09/2015,9:15:19,02/09/2015,11:15:20,EDT,Drive_01,43.8135,-79.48314,0.25158
02/09/2015,9:15:20,02/09/2015,11:15:21,EDT,Drive_01,43.81359,-79.48312,0.22974
02/09/2015,9:15:21,02/09/2015,11:15:22,EDT,Drive_01,43.81368,-79.48311,0.4045
02/09/2015,9:15:22,02/09/2015,11:15:23,EDT,Drive_01,43.81377,-79.48309,0.271399
02/09/2015,9:15:23,02/09/2015,11:15:24,EDT,Drive_01,43.81386,-79.48308,0.27629
02/09/2015,9:15:24,02/09/2015,11:15:25,EDT,Drive_01,43.81394,-79.48307,0.192787
02/09/2015,9:15:25,02/09/2015,11:15:26,EDT,Drive_01,43.81403,-79.48307,0.336685
02/09/2015,9:15:26,02/09/2015,11:15:27,EDT,Drive_01,43.81412,-79.48306,0.237839
02/09/2015,9:15:27,02/09/2015,11:15:28,EDT,Drive_01,43.81421,-79.48306,0.340882
02/09/2015,9:15:28,02/09/2015,11:15:29,EDT,Drive_01,43.81431,-79.48306,0.103612
02/09/2015,9:15:29,02/09/2015,11:15:30,EDT,Drive_01,43.81441,-79.48306,0.218595
02/09/2015,9:15:30,02/09/2015,11:15:31,EDT,Drive_01,43.8145,-79.48306,0.660977
02/09/2015,9:15:31,02/09/2015,11:15:32,EDT,Drive_01,43.81459,-79.48307,0.271458
02/09/2015,9:15:32,02/09/2015,11:15:33,EDT,Drive_01,43.81469,-79.48308,0.239331
02/09/2015,9:15:33,02/09/2015,11:15:34,EDT,Drive_01,43.81478,-79.48309,0.224127
02/09/2015,9:15:34,02/09/2015,11:15:35,EDT,Drive_01,43.81488,-79.4831,0.283781
02/09/2015,9:15:35,02/09/2015,11:15:36,EDT,Drive_01,43.81497,-79.48312,0.267869
02/09/2015,9:15:36,02/09/2015,11:15:37,EDT,Drive_01,43.81506,-79.48313,0.300787
02/09/2015,9:15:37,02/09/2015,11:15:38,EDT,Drive_01,43.81516,-79.48315,0.316372
02/09/2015,9:15:38,02/09/2015,11:15:39,EDT,Drive_01,43.81525,-79.48317,0.336494
02/09/2015,9:15:39,02/09/2015,11:15:40,EDT,Drive_01,43.81534,-79.48319,0.659733
02/09/2015,9:15:40,02/09/2015,11:15:41,EDT,Drive_01,43.81543,-79.48321,0.47968
02/09/2015,9:15:41,02/09/2015,11:15:42,EDT,Drive_01,43.81551,-79.48323,-0.010068
02/09/2015,9:15:42,02/09/2015,11:15:43,EDT,Drive_01,43.8156,-79.48325,0.230316
02/09/2015,9:15:43,02/09/2015,11:15:44,EDT,Drive_01,43.81568,-79.48327,0.24403
02/09/2015,9:15:44,02/09/2015,11:15:45,EDT,Drive_01,43.81576,-79.48328,0.109346
02/09/2015,9:15:45,02/09/2015,11:15:46,EDT,Drive_01,43.81584,-79.4833,0.546322
02/09/2015,9:15:46,02/09/2015,11:15:47,EDT,Drive_01,43.81589,-79.48332,0.271839
02/09/2015,9:15:47,02/09/2015,11:15:48,EDT,Drive_01,43.81595,-79.48333,0.365235
02/09/2015,9:15:48,02/09/2015,11:15:49,EDT,Drive_01,43.81599,-79.48334,0.510604
02/09/2015,9:15:49,02/09/2015,11:15:50,EDT,Drive_01,43.81603,-79.48335,0.223025
02/09/2015,9:15:50,02/09/2015,11:15:51,EDT,Drive_01,43.81606,-79.48335,0.123358
02/09/2015,9:15:51,02/09/2015,11:15:52,EDT,Drive_01,43.81607,-79.48335,0.39736
02/09/2015,9:15:52,02/09/2015,11:15:53,EDT,Drive_01,43.81608,-79.48336,0.530665
02/09/2015,9:15:53,02/09/2015,11:15:54,EDT,Drive_01,43.81608,-79.48336,0.371104
02/09/2015,9:15:54,02/09/2015,11:15:55,EDT,Drive_01,43.81609,-79.48336,0.088245
02/09/2015,9:15:55,02/09/2015,11:15:56,EDT,Drive_01,43.8161,-79.48336,0.187616
02/09/2015,9:15:56,02/09/2015,11:15:57,EDT,Drive_01,43.81613,-79.48337,0.240273
02/09/2015,9:15:57,02/09/2015,11:15:58,EDT,Drive_01,43.81616,-79.48337,0.380121
02/09/2015,9:15:58,02/09/2015,11:15:59,EDT,Drive_01,43.8162,-79.48338,0.101467
02/09/2015,9:15:59,02/09/2015,11:16:00,EDT,Drive_01,43.81625,-79.4834,0.430154
02/09/2015,9:16:00,02/09/2015,11:16:01,EDT,Drive_01,43.8163,-79.48341,0.272216
02/09/2015,9:16:01,02/09/2015,11:16:02,EDT,Drive_01,43.81635,-79.48342,0.07907
02/09/2015,9:16:02,02/09/2015,11:16:03,EDT,Drive_01,43.81641,-79.48343,0.493995
02/09/2015,9:16:03,02/09/2015,11:16:04,EDT,Drive_01,43.81648,-79.48345,0.216996
02/09/2015,9:16:04,02/09/2015,11:16:05,EDT,Drive_01,43.81655,-79.48346,0.695556
02/09/2015,9:16:05,02/09/2015,11:16:06,EDT,Drive_01,43.81662,-79.48348,0.450693
02/09/2015,9:16:06,02/09/2015,11:16:07,EDT,Drive_01,43.8167,-79.48349,0.601871
02/09/2015,9:16:07,02/09/2015,11:16:08,EDT,Drive_01,43.81677,-79.48351,0.538322
02/09/2015,9:16:08,02/09/2015,11:16:09,EDT,Drive_01,43.81685,-79.48353,0.552281
02/09/2015,9:16:09,02/09/2015,11:16:10,EDT,Drive_01,43.81692,-79.48354,0.371343
02/09/2015,9:16:10,02/09/2015,11:16:11,EDT,Drive_01,43.817,-79.48356,0.396104
02/09/2015,9:16:11,02/09/2015,11:16:12,EDT,Drive_01,43.81709,-79.48358,0.313656
02/09/2015,9:16:12,02/09/2015,11:16:13,EDT,Drive_01,43.81717,-79.48359,0.303579
02/09/2015,9:16:13,02/09/2015,11:16:14,EDT,Drive_01,43.81725,-79.48361,0.173491
02/09/2015,9:16:14,02/09/2015,11:16:15,EDT,Drive_01,43.81733,-79.48363,0.213434
02/09/2015,9:16:15,02/09/2015,11:16:16,EDT,Drive_01,43.81741,-79.48365,0.231016
02/09/2015,9:16:16,02/09/2015,11:16:17,EDT,Drive_01,43.81748,-79.48367,0.251132
02/09/2015,9:16:17,02/09/2015,11:16:18,EDT,Drive_01,43.81755,-79.48368,-0.00816
02/09/2015,9:16:18,02/09/2015,11:16:19,EDT,Drive_01,43.81762,-79.4837,0.215643
02/09/2015,9:16:19,02/09/2015,11:16:20,EDT,Drive_01,43.81768,-79.48372,0.317823
02/09/2015,9:16:20,02/09/2015,11:16:21,EDT,Drive_01,43.81773,-79.48373,0.45781
02/09/2015,9:16:21,02/09/2015,11:16:22,EDT,Drive_01,43.81778,-79.48375,0.354076
02/09/2015,9:16:22,02/09/2015,11:16:23,EDT,Drive_01,43.81782,-79.48376,0.513549
02/09/2015,9:16:23,02/09/2015,11:16:24,EDT,Drive_01,43.81786,-79.48377,0.542202
02/09/2015,9:16:24,02/09/2015,11:16:25,EDT,Drive_01,43.81788,-79.48377,0.223431
02/09/2015,9:16:25,02/09/2015,11:16:26,EDT,Drive_01,43.8179,-79.48378,0.164503
02/09/2015,9:16:26,02/09/2015,11:16:27,EDT,Drive_01,43.81791,-79.48378,0.142828
02/09/2015,9:16:27,02/09/2015,11:16:28,EDT,Drive_01,43.81793,-79.48379,0.113416
02/09/2015,9:16:28,02/09/2015,11:16:29,EDT,Drive_01,43.81795,-79.4838,0.267887
02/09/2015,9:16:29,02/09/2015,11:16:30,EDT,Drive_01,43.81797,-79.48382,0.275948
02/09/2015,9:16:30,02/09/2015,11:16:31,EDT,Drive_01,43.81799,-79.48385,0.348805
02/09/2015,9:16:31,02/09/2015,11:16:32,EDT,Drive_01,43.81801,-79.48389,0.204753
02/09/2015,9:16:32,02/09/2015,11:16:33,EDT,Drive_01,43.81801,-79.48393,0.065258
02/09/2015,9:16:33,02/09/2015,11:16:34,EDT,Drive_01,43.81801,-79.48397,0.17363
02/09/2015,9:16:34,02/09/2015,11:16:35,EDT,Drive_01,43.81801,-79.48402,0.34599
02/09/2015,9:16:35,02/09/2015,11:16:36,EDT,Drive_01,43.818,-79.48407,0.369832
02/09/2015,9:16:36,02/09/2015,11:16:37,EDT,Drive_01,43.81798,-79.48413,0.151596
02/09/2015,9:16:37,02/09/2015,11:16:38,EDT,Drive_01,43.81797,-79.48419,0.09874
02/09/2015,9:16:38,02/09/2015,11:16:39,EDT,Drive_01,43.81795,-79.48427,0.104889
02/09/2015,9:16:39,02/09/2015,11:16:40,EDT,Drive_01,43.81794,-79.48434,0.276673
02/09/2015,9:16:40,02/09/2015,11:16:41,EDT,Drive_01,43.81792,-79.48443,0.219471
02/09/2015,9:16:41,02/09/2015,11:16:42,EDT,Drive_01,43.8179,-79.48452,0.560808
02/09/2015,9:16:42,02/09/2015,11:16:43,EDT,Drive_01,43.81788,-79.48462,0.133758
02/09/2015,9:16:43,02/09/2015,11:16:44,EDT,Drive_01,43.81785,-79.48472,0.147023
02/09/2015,9:16:44,02/09/2015,11:16:45,EDT,Drive_01,43.81783,-79.48483,0.362236
02/09/2015,9:16:45,02/09/2015,11:16:46,EDT,Drive_01,43.8178,-79.48494,0.137946
02/09/2015,9:16:46,02/09/2015,11:16:47,EDT,Drive_01,43.81778,-79.48506,0.206688
02/09/2015,9:16:47,02/09/2015,11:16:48,EDT,Drive_01,43.81775,-79.48517,0.391017
02/09/2015,9:16:48,02/09/2015,11:16:49,EDT,Drive_01,43.81773,-79.48529,0.062575
02/09/2015,9:16:49,02/09/2015,11:16:50,EDT,Drive_01,43.8177,-79.48541,0.308245
02/09/2015,9:16:50,02/09/2015,11:16:51,EDT,Drive_01,43.81767,-79.48553,0.331919
02/09/2015,9:16:51,02/09/2015,11:16:52,EDT,Drive_01,43.81765,-79.48565,0.152616
02/09/2015,9:16:52,02/09/2015,11:16:53,EDT,Drive_01,43.81762,-79.48577,0.416866
02/09/2015,9:16:53,02/09/2015,11:16:54,EDT,Drive_01,43.81759,-79.48589,0.200292
02/09/2015,9:16:54,02/09/2015,11:16:55,EDT,Drive_01,43.81756,-79.48601,0.211067
02/09/2015,9:16:55,02/09/2015,11:16:56,EDT,Drive_01,43.81754,-79.48613,0.122974
02/09/2015,9:16:56,02/09/2015,11:16:57,EDT,Drive_01,43.81752,-79.48624,0.553533
02/09/2015,9:16:57,02/09/2015,11:16:58,EDT,Drive_01,43.81749,-79.48634,0.241355
02/09/2015,9:16:58,02/09/2015,11:16:59,EDT,Drive_01,43.81748,-79.48644,0.292604
02/09/2015,9:16:59,02/09/2015,11:17:00,EDT,Drive_01,43.81746,-79.48653,0.473829
02/09/2015,9:17:00,02/09/2015,11:17:01,EDT,Drive_01,43.81744,-79.4866,0.188412
02/09/2015,9:17:01,02/09/2015,11:17:02,EDT,Drive_01,43.81743,-79.48667,0.573214
02/09/2015,9:17:02,02/09/2015,11:17:03,EDT,Drive_01,43.81741,-79.48674,0.406515
02/09/2015,9:17:03,02/09/2015,11:17:04,EDT,Drive_01,43.8174,-79.48679,0.397596
02/09/2015,9:17:04,02/09/2015,11:17:05,EDT,Drive_01,43.8174,-79.48685,0.393041
02/09/2015,9:17:05,02/09/2015,11:17:06,EDT,Drive_01,43.81739,-79.48689,0.279947
02/09/2015,9:17:06,02/09/2015,11:17:07,EDT,Drive_01,43.81738,-79.48694,0.132248
02/09/2015,9:17:07,02/09/2015,11:17:08,EDT,Drive_01,43.81737,-79.48698,0.131427
02/09/2015,9:17:08,02/09/2015,11:17:09,EDT,Drive_01,43.81737,-79.48701,0.402394
02/09/2015,9:17:09,02/09/2015,11:17:10,EDT,Drive_01,43.81736,-79.48704,0.2937
02/09/2015,9:17:10,02/09/2015,11:17:11,EDT,Drive_01,43.81736,-79.48706,0.24989
02/09/2015,9:17:11,02/09/2015,11:17:12,EDT,Drive_01,43.81736,-79.48708,0.165366
02/09/2015,9:17:12,02/09/2015,11:17:13,EDT,Drive_01,43.81735,-79.4871,0.31258
02/09/2015,9:17:13,02/09/2015,11:17:14,EDT,Drive_01,43.81734,-79.48713,0.226071
02/09/2015,9:17:14,02/09/2015,11:17:15,EDT,Drive_01,43.81734,-79.48716,0.423831
02/09/2015,9:17:15,02/09/2015,11:17:16,EDT,Drive_01,43.81733,-79.48719,0.24138
02/09/2015,9:17:16,02/09/2015,11:17:17,EDT,Drive_01,43.81732,-79.48723,0.31531
02/09/2015,9:17:17,02/09/2015,11:17:18,EDT,Drive_01,43.81731,-79.48726,0.317366
02/09/2015,9:17:18,02/09/2015,11:17:19,EDT,Drive_01,43.8173,-79.4873,0.369468
02/09/2015,9:17:19,02/09/2015,11:17:20,EDT,Drive_01,43.8173,-79.48733,0.407444
02/09/2015,9:17:20,02/09/2015,11:17:21,EDT,Drive_01,43.81729,-79.48736,0.188053
02/09/2015,9:17:21,02/09/2015,11:17:22,EDT,Drive_01,43.81728,-79.48738,0.597506
02/09/2015,9:17:22,02/09/2015,11:17:23,EDT,Drive_01,43.81728,-79.4874,0.01673
02/09/2015,9:17:23,02/09/2015,11:17:24,EDT,Drive_01,43.81727,-79.48742,0.220388
02/09/2015,9:17:24,02/09/2015,11:17:25,EDT,Drive_01,43.81727,-79.48743,0.221988
02/09/2015,9:17:25,02/09/2015,11:17:26,EDT,Drive_01,43.81726,-79.48745,0.192591
02/09/2015,9:17:26,02/09/2015,11:17:27,EDT,Drive_01,43.81726,-79.48748,0.416643
02/09/2015,9:17:27,02/09/2015,11:17:28,EDT,Drive_01,43.81724,-79.48751,0.071432
02/09/2015,9:17:28,02/09/2015,11:17:29,EDT,Drive_01,43.81723,-79.48755,0.185505
02/09/2015,9:17:29,02/09/2015,11:17:30,EDT,Drive_01,43.81721,-79.48761,0.280786
02/09/2015,9:17:30,02/09/2015,11:17:31,EDT,Drive_01,43.8172,-79.48766,0.239664
02/09/2015,9:17:31,02/09/2015,11:17:32,EDT,Drive_01,43.81718,-79.48773,0.156276
02/09/2015,9:17:32,02/09/2015,11:17:33,EDT,Drive_01,43.81717,-79.4878,0.164073
02/09/2015,9:17:33,02/09/2015,11:17:34,EDT,Drive_01,43.81715,-79.48789,0.295316
02/09/2015,9:17:34,02/09/2015,11:17:35,EDT,Drive_01,43.81714,-79.48797,0.567636
02/09/2015,9:17:35,02/09/2015,11:17:36,EDT,Drive_01,43.81712,-79.48806,0.413698
02/09/2015,9:17:36,02/09/2015,11:17:37,EDT,Drive_01,43.8171,-79.48816,0.430703
02/09/2015,9:17:37,02/09/2015,11:17:38,EDT,Drive_01,43.81708,-79.48825,0.375615
02/09/2015,9:17:38,02/09/2015,11:17:39,EDT,Drive_01,43.81706,-79.48834,0.504596
02/09/2015,9:17:39,02/09/2015,11:17:40,EDT,Drive_01,43.81704,-79.48844,0.16702
02/09/2015,9:17:40,02/09/2015,11:17:41,EDT,Drive_01,43.81702,-79.48853,0.27085
02/09/2015,9:17:41,02/09/2015,11:17:42,EDT,Drive_01,43.81701,-79.48862,0.275931
02/09/2015,9:17:42,02/09/2015,11:17:43,EDT,Drive_01,43.81699,-79.48871,0.373429
02/09/2015,9:17:43,02/09/2015,11:17:44,EDT,Drive_01,43.81697,-79.4888,0.066096
02/09/2015,9:17:44,02/09/2015,11:17:45,EDT,Drive_01,43.81695,-79.48887,0.250633
02/09/2015,9:17:45,02/09/2015,11:17:46,EDT,Drive_01,43.81693,-79.48895,0.1769
02/09/2015,9:17:46,02/09/2015,11:17:47,EDT,Drive_01,43.81691,-79.48901,0.190236
02/09/2015,9:17:47,02/09/2015,11:17:48,EDT,Drive_01,43.81688,-79.48907,0.238949
02/09/2015,9:17:48,02/09/2015,11:17:49,EDT,Drive_01,43.81685,-79.48912,0.360445
02/09/2015,9:17:49,02/09/2015,11:17:50,EDT,Drive_01,43.8168,-79.48915,0.557312
02/09/2015,9:17:50,02/09/2015,11:17:51,EDT,Drive_01,43.81675,-79.48917,0.133275
02/09/2015,9:17:51,02/09/2015,11:17:52,EDT,Drive_01,43.8167,-79.48916,0.432933
02/09/2015,9:17:52,02/09/2015,11:17:53,EDT,Drive_01,43.81664,-79.48915,0.357771
02/09/2015,9:17:53,02/09/2015,11:17:54,EDT,Drive_01,43.81657,-79.48913,0.472927
02/09/2015,9:17:54,02/09/2015,11:17:55,EDT,Drive_01,43.81651,-79.48911,0.380797
02/09/2015,9:17:55,02/09/2015,11:17:56,EDT,Drive_01,43.81645,-79.48908,0.635457
02/09/2015,9:17:56,02/09/2015,11:17:57,EDT,Drive_01,43.81638,-79.48905,0.661061
02/09/2015,9:17:57,02/09/2015,11:17:58,EDT,Drive_01,43.8163,-79.48902,0.206914
02/09/2015,9:17:58,02/09/2015,11:17:59,EDT,Drive_01,43.81623,-79.48899,0.345984
02/09/2015,9:17:59,02/09/2015,11:18:00,EDT,Drive_01,43.81615,-79.48896,0.376658
02/09/2015,9:18:00,02/09/2015,11:18:01,EDT,Drive_01,43.81608,-79.48893,0.201655
02/09/2015,9:18:01,02/09/2015,11:18:02,EDT,Drive_01,43.816,-79.48889,0.2181
02/09/2015,9:18:02,02/09/2015,11:18:03,EDT,Drive_01,43.81593,-79.48886,0.298322
02/09/2015,9:18:03,02/09/2015,11:18:04,EDT,Drive_01,43.81586,-79.48883,0.200152
02/09/2015,9:18:04,02/09/2015,11:18:05,EDT,Drive_01,43.81578,-79.4888,0.154664
02/09/2015,9:18:05,02/09/2015,11:18:06,EDT,Drive_01,43.81571,-79.48877,0.28776
02/09/2015,9:18:06,02/09/2015,11:18:07,EDT,Drive_01,43.81564,-79.48874,0.120168
02/09/2015,9:18:07,02/09/2015,11:18:08,EDT,Drive_01,43.81557,-79.48871,0.268435
02/09/2015,9:18:08,02/09/2015,11:18:09,EDT,Drive_01,43.8155,-79.48869,0.314775
02/09/2015,9:18:09,02/09/2015,11:18:10,EDT,Drive_01,43.81544,-79.48866,0.348141
02/09/2015,9:18:10,02/09/2015,11:18:11,EDT,Drive_01,43.81538,-79.48864,0.460588
02/09/2015,9:18:11,02/09/2015,11:18:12,EDT,Drive_01,43.81533,-79.48861,0.265194
02/09/2015,9:18:12,02/09/2015,11:18:13,EDT,Drive_01,43.81528,-79.48858,0.310267
02/09/2015,9:18:13,02/09/2015,11:18:14,EDT,Drive_01,43.81524,-79.48853,0.405514
02/09/2015,9:18:14,02/09/2015,11:18:15,EDT,Drive_01,43.81521,-79.48847,-0.027325
02/09/2015,9:18:15,02/09/2015,11:18:16,EDT,Drive_01,43.81518,-79.48841,0.365974
02/09/2015,9:18:16,02/09/2015,11:18:17,EDT,Drive_01,43.81518,-79.48833,0.1859
02/09/2015,9:18:17,02/09/2015,11:18:18,EDT,Drive_01,43.81518,-79.48825,0.081087
02/09/2015,9:18:18,02/09/2015,11:18:19,EDT,Drive_01,43.81519,-79.48818,0.229002
02/09/2015,9:18:19,02/09/2015,11:18:20,EDT,Drive_01,43.81521,-79.4881,0.235314
02/09/2015,9:18:20,02/09/2015,11:18:21,EDT,Drive_01,43.81523,-79.48802,0.180204
02/09/2015,9:18:21,02/09/2015,11:18:22,EDT,Drive_01,43.81525,-79.48794,0.112902
02/09/2015,9:18:22,02/09/2015,11:18:23,EDT,Drive_01,43.81528,-79.48785,0.257314
02/09/2015,9:18:23,02/09/2015,11:18:24,EDT,Drive_01,43.8153,-79.48776,0.353202
02/09/2015,9:18:24,02/09/2015,11:18:25,EDT,Drive_01,43.81532,-79.48767,0.32864
02/09/2015,9:18:25,02/09/2015,11:18:26,EDT,Drive_01,43.81534,-79.48757,0.303531
02/09/2015,9:18:26,02/09/2015,11:18:27,EDT,Drive_01,43.81536,-79.48747,0.046407
02/09/2015,9:18:27,02/09/2015,11:18:28,EDT,Drive_01,43.81539,-79.48736,0.401564
02/09/2015,9:18:28,02/09/2015,11:18:29,EDT,Drive_01,43.81541,-79.48726,0.383608
02/09/2015,9:18:29,02/09/2015,11:18:30,EDT,Drive_01,43.81544,-79.48714,0.298552
02/09/2015,9:18:30,02/09/2015,11:18:31,EDT,Drive_01,43.81546,-79.48705,0.291936
02/09/2015,9:18:31,02/09/2015,11:18:32,EDT,Drive_01,43.81548,-79.48694,0.385364
02/09/2015,9:18:32,02/09/2015,11:18:33,EDT,Drive_01,43.81551,-79.48683,0.320276
02/09/2015,9:18:33,02/09/2015,11:18:34,EDT,Drive_01,43.81553,-79.48673,0.084218
02/09/2015,9:18:34,02/09/2015,11:18:35,EDT,Drive_01,43.81555,-79.48662,0.205413
02/09/2015,9:18:35,02/09/2015,11:18:36,EDT,Drive_01,43.81558,-79.48651,0.40672
02/09/2015,9:18:36,02/09/2015,11:18:37,EDT,Drive_01,43.8156,-79.48641,0.359456
02/09/2015,9:18:37,02/09/2015,11:18:38,EDT,Drive_01,43.81562,-79.4863,-0.06766
02/09/2015,9:18:38,02/09/2015,11:18:39,EDT,Drive_01,43.81564,-79.4862,0.024171
02/09/2015,9:18:39,02/09/2015,11:18:40,EDT,Drive_01,43.81566,-79.48609,0.265908
02/09/2015,9:18:40,02/09/2015,11:18:41,EDT,Drive_01,43.81568,-79.48599,0.340482
02/09/2015,9:18:41,02/09/2015,11:18:42,EDT,Drive_01,43.8157,-79.48588,0.02403
02/09/2015,9:18:42,02/09/2015,11:18:43,EDT,Drive_01,43.81572,-79.48577,0.502025
02/09/2015,9:18:43,02/09/2015,11:18:44,EDT,Drive_01,43.81574,-79.48566,0.251531
02/09/2015,9:18:44,02/09/2015,11:18:45,EDT,Drive_01,43.81576,-79.48556,0.161615
02/09/2015,9:18:45,02/09/2015,11:18:46,EDT,Drive_01,43.81578,-79.48546,0.178483
02/09/2015,9:18:46,02/09/2015,11:18:47,EDT,Drive_01,43.81581,-79.48536,0.202626
02/09/2015,9:18:47,02/09/2015,11:18:48,EDT,Drive_01,43.81583,-79.48525,0.156697
02/09/2015,9:18:48,02/09/2015,11:18:49,EDT,Drive_01,43.81585,-79.48514,0.190753
02/09/2015,9:18:49,02/09/2015,11:18:50,EDT,Drive_01,43.81588,-79.48503,0.49986
02/09/2015,9:18:50,02/09/2015,11:18:51,EDT,Drive_01,43.81591,-79.48491,0.494383
02/09/2015,9:18:51,02/09/2015,11:18:52,EDT,Drive_01,43.81593,-79.48479,0.245082
02/09/2015,9:18:52,02/09/2015,11:18:53,EDT,Drive_01,43.81596,-79.48468,0.174792
02/09/2015,9:18:53,02/09/2015,11:18:54,EDT,Drive_01,43.81598,-79.48456,0.194046
02/09/2015,9:18:54,02/09/2015,11:18:55,EDT,Drive_01,43.81601,-79.48444,0.385644
02/09/2015,9:18:55,02/09/2015,11:18:56,EDT,Drive_01,43.81603,-79.48433,0.303931
02/09/2015,9:18:56,02/09/2015,11:18:57,EDT,Drive_01,43.81606,-79.48422,0.272087
02/09/2015,9:18:57,02/09/2015,11:18:58,EDT,Drive_01,43.81608,-79.48411,0.259706
02/09/2015,9:18:58,02/09/2015,11:18:59,EDT,Drive_01,43.8161,-79.484,0.091907
02/09/2015,9:18:59,02/09/2015,11:19:00,EDT,Drive_01,43.81612,-79.48392,0.24089
02/09/2015,9:19:00,02/09/2015,11:19:01,EDT,Drive_01,43.81614,-79.48384,0.380653
02/09/2015,9:19:01,02/09/2015,11:19:02,EDT,Drive_01,43.81615,-79.48378,0.13374
02/09/2015,9:19:02,02/09/2015,11:19:03,EDT,Drive_01,43.81616,-79.48373,0.332084
02/09/2015,9:19:03,02/09/2015,11:19:04,EDT,Drive_01,43.81617,-79.4837,0.266282
02/09/2015,9:19:04,02/09/2015,11:19:05,EDT,Drive_01,43.81617,-79.48368,0.267266
02/09/2015,9:19:05,02/09/2015,11:19:06,EDT,Drive_01,43.81617,-79.48367,0.231443
02/09/2015,9:19:06,02/09/2015,11:19:07,EDT,Drive_01,43.81617,-79.48367,0.40066
02/09/2015,9:19:07,02/09/2015,11:19:08,EDT,Drive_01,43.81617,-79.48365,0.359642
02/09/2015,9:19:08,02/09/2015,11:19:09,EDT,Drive_01,43.81618,-79.48363,0.136579
02/09/2015,9:19:09,02/09/2015,11:19:10,EDT,Drive_01,43.81618,-79.48359,0.096663
02/09/2015,9:19:10,02/09/2015,11:19:11,EDT,Drive_01,43.81617,-79.48355,0.632858
02/09/2015,9:19:11,02/09/2015,11:19:12,EDT,Drive_01,43.81616,-79.4835,0.297314
02/09/2015,9:19:12,02/09/2015,11:19:13,EDT,Drive_01,43.81614,-79.48346,0.577118
02/09/2015,9:19:13,02/09/2015,11:19:14,EDT,Drive_01,43.8161,-79.48342,0.194766
02/09/2015,9:19:14,02/09/2015,11:19:15,EDT,Drive_01,43.81606,-79.4834,0.295529
02/09/2015,9:19:15,02/09/2015,11:19:16,EDT,Drive_01,43.81601,-79.48338,0.195128
02/09/2015,9:19:16,02/09/2015,11:19:17,EDT,Drive_01,43.81595,-79.48337,0.477707
02/09/2015,9:19:17,02/09/2015,11:19:18,EDT,Drive_01,43.81589,-79.48335,0.463851
02/09/2015,9:19:18,02/09/2015,11:19:19,EDT,Drive_01,43.81584,-79.48334,0.339662
02/09/2015,9:19:19,02/09/2015,11:19:20,EDT,Drive_01,43.81579,-79.48333,0.123956
02/09/2015,9:19:20,02/09/2015,11:19:21,EDT,Drive_01,43.81573,-79.48331,0.374336
02/09/2015,9:19:21,02/09/2015,11:19:22,EDT,Drive_01,43.81568,-79.4833,0.238655
02/09/2015,9:19:22,02/09/2015,11:19:23,EDT,Drive_01,43.81563,-79.48329,0.305387
02/09/2015,9:19:23,02/09/2015,11:19:24,EDT,Drive_01,43.81558,-79.48328,0.283212
02/09/2015,9:19:24,02/09/2015,11:19:25,EDT,Drive_01,43.81554,-79.48327,0.149772
02/09/2015,9:19:25,02/09/2015,11:19:26,EDT,Drive_01,43.81551,-79.48327,0.228427
02/09/2015,9:19:26,02/09/2015,11:19:27,EDT,Drive_01,43.81548,-79.48326,0.417394
02/09/2015,9:19:27,02/09/2015,11:19:28,EDT,Drive_01,43.81546,-79.48326,0.42119
02/09/2015,9:19:28,02/09/2015,11:19:29,EDT,Drive_01,43.81543,-79.48325,0.313346
02/09/2015,9:19:29,02/09/2015,11:19:30,EDT,Drive_01,43.81541,-79.48324,0.264816
02/09/2015,9:19:30,02/09/2015,11:19:31,EDT,Drive_01,43.81538,-79.48323,0.175599
02/09/2015,9:19:31,02/09/2015,11:19:32,EDT,Drive_01,43.81535,-79.48322,0.309553
02/09/2015,9:19:32,02/09/2015,11:19:33,EDT,Drive_01,43.8153,-79.4832,0.12722
02/09/2015,9:19:33,02/09/2015,11:19:34,EDT,Drive_01,43.81526,-79.48318,0.263782
02/09/2015,9:19:34,02/09/2015,11:19:35,EDT,Drive_01,43.8152,-79.48317,0.457162
02/09/2015,9:19:35,02/09/2015,11:19:36,EDT,Drive_01,43.81514,-79.48315,0.281569
02/09/2015,9:19:36,02/09/2015,11:19:37,EDT,Drive_01,43.81508,-79.48315,0.047329
02/09/2015,9:19:37,02/09/2015,11:19:38,EDT,Drive_01,43.815,-79.48314,0.233104
02/09/2015,9:19:38,02/09/2015,11:19:39,EDT,Drive_01,43.81493,-79.48314,0.272758
02/09/2015,9:19:39,02/09/2015,11:19:40,EDT,Drive_01,43.81485,-79.48313,0.210255
02/09/2015,9:19:40,02/09/2015,11:19:41,EDT,Drive_01,43.81477,-79.48312,0.379659
02/09/2015,9:19:41,02/09/2015,11:19:42,EDT,Drive_01,43.81468,-79.48311,0.080813
